# 
GCAM_region_ID,basin_id,water_type,water_sector,share
14,49,water consumption,Manufacturing,0.09095048354464805
14,49,water consumption,Mining,0.09279161986452907
14,49,water consumption,Municipal,0.0901399231643685
14,49,water withdrawals,Electricity,0.09054982319513517
14,49,water withdrawals,Livestock,0.08367923512208054
14,49,water withdrawals,Manufacturing,0.09095699490445756
14,49,water withdrawals,Mining,0.09279589336755527
14,49,water withdrawals,Municipal,0.09047966104086169
14,53,water consumption,Electricity,0.12112736057937543
14,53,water consumption,Livestock,0.045584470459572986
14,53,water consumption,Manufacturing,0.12129409486293045
14,53,water consumption,Mining,0.12374485176486606
14,53,water consumption,Municipal,0.1201997875181149
14,53,water withdrawals,Electricity,0.12074938573007789
14,53,water withdrawals,Livestock,0.045584470459572986
14,53,water withdrawals,Manufacturing,0.12129138313939715
14,53,water withdrawals,Mining,0.1237421169638401
14,53,water withdrawals,Municipal,0.12065509021968822
14,54,water consumption,Electricity,0.049027040510316755
14,54,water consumption,Livestock,0.050779211095369474
14,54,water consumption,Manufacturing,0.04782497620391697
14,54,water consumption,Mining,0.029634262568501313
14,54,water consumption,Municipal,0.05590232279643021
14,54,water withdrawals,Electricity,0.05184006650131826
14,54,water withdrawals,Livestock,0.050779211095369474
14,54,water withdrawals,Manufacturing,0.04781974867593584
14,54,water withdrawals,Mining,0.02962919753446499
14,54,water withdrawals,Municipal,0.05253360806834516
15,54,water consumption,Electricity,0.11303023379788289
15,54,water consumption,Livestock,0.16202605264723183
15,54,water consumption,Manufacturing,0.12650822962665598
15,54,water consumption,Mining,0.06754221388367729
15,54,water consumption,Municipal,0.13805133601756953
15,54,water withdrawals,Electricity,0.17081757319876545
15,54,water withdrawals,Livestock,0.16202605264723183
15,54,water withdrawals,Manufacturing,0.1265032151188372
15,54,water withdrawals,Mining,0.06753209378658069
15,54,water withdrawals,Municipal,0.13783994799407598
15,55,water consumption,Electricity,0.09905497746484723
15,55,water consumption,Livestock,0.1140976412506857
15,55,water consumption,Manufacturing,0.10526214371738257
15,55,water consumption,Mining,0.07646360608033081
15,55,water consumption,Municipal,0.11083455344070278
15,55,water withdrawals,Electricity,0.12717676183750984
15,55,water withdrawals,Livestock,0.1140976412506857
15,55,water withdrawals,Manufacturing,0.10526459818232985
15,55,water withdrawals,Mining,0.07644174117299338
15,55,water withdrawals,Municipal,0.11066584927599525
15,70,water consumption,Electricity,0.34991495951057294
15,70,water consumption,Livestock,0.30336595972480157
15,70,water consumption,Manufacturing,0.3378354074668808
15,70,water consumption,Mining,0.3749026815228906
15,70,water consumption,Municipal,0.3298735663738409
15,70,water withdrawals,Electricity,0.3124256864323519
15,70,water withdrawals,Livestock,0.30336595972480157
15,70,water withdrawals,Manufacturing,0.3378363527998748
15,70,water withdrawals,Mining,0.3749090951516118
15,70,water withdrawals,Municipal,0.32937563027438577
15,72,water consumption,Electricity,0.019597851948777237
15,72,water consumption,Livestock,0.04494114692450549
15,72,water consumption,Manufacturing,0.019760738659173025
15,72,water consumption,Mining,0.022309862031116387
15,72,water consumption,Municipal,0.019402757442654954
15,72,water withdrawals,Electricity,0.017330784552315334
15,72,water withdrawals,Livestock,0.04494114692450549
15,72,water withdrawals,Manufacturing,0.019757649724643098
15,72,water withdrawals,Mining,0.022314952729478837
15,72,water withdrawals,Municipal,0.019542119470757062
15,75,water consumption,Electricity,0.31163681595484194
15,75,water consumption,Livestock,0.20729104018928152
15,75,water consumption,Manufacturing,0.30088317944600557
15,75,water consumption,Mining,0.3338693826498705
15,75,water consumption,Municipal,0.2937888909224011
15,75,water withdrawals,Electricity,0.2782508406019174
15,75,water withdrawals,Livestock,0.20729104018928152
15,75,water withdrawals,Manufacturing,0.3008822022346595
15,75,water withdrawals,Mining,0.3339153836281827
15,75,water withdrawals,Municipal,0.2933468110415591
15,84,water consumption,Electricity,0.1067651613230777
15,84,water consumption,Livestock,0.16827815926349393
15,84,water consumption,Manufacturing,0.10975030108390203
15,84,water consumption,Mining,0.12491225383211443
15,84,water consumption,Municipal,0.10804889580283066
15,84,water withdrawals,Electricity,0.0939983533771401
15,84,water withdrawals,Livestock,0.16827815926349393
15,84,water withdrawals,Manufacturing,0.10975598193965548
15,84,water withdrawals,Mining,0.12488673353115269
15,84,water withdrawals,Municipal,0.10922964194322686
16,8,water consumption,Electricity,0.3136298348373805
16,8,water consumption,Livestock,0.33647798742138363
16,8,water consumption,Manufacturing,0.3136411840649207
16,8,water consumption,Mining,0.3139957088628486
16,8,water consumption,Municipal,0.31362336715815436
16,8,water withdrawals,Electricity,0.3136460934887721
16,8,water withdrawals,Livestock,0.33647798742138363
16,8,water withdrawals,Manufacturing,0.31364144700716023
16,8,water withdrawals,Mining,0.31362092818513393
16,8,water withdrawals,Municipal,0.3136407613284548
16,11,water consumption,Electricity,0.021135568984104333
16,11,water consumption,Livestock,0.0018867924528301887
16,11,water consumption,Manufacturing,0.02114072298045002
16,11,water consumption,Mining,0.021043076415250044
16,11,water consumption,Municipal,0.0211526602007064
16,11,water withdrawals,Electricity,0.021142394317445287
16,11,water withdrawals,Livestock,0.0018867924528301887
16,11,water withdrawals,Manufacturing,0.02114021342845166
16,11,water withdrawals,Mining,0.021179725820651495
16,11,water withdrawals,Municipal,0.021143224036025893
16,12,water consumption,Electricity,0.005495823749764075
16,12,water consumption,Livestock,0.02452830188679245
16,12,water consumption,Manufacturing,0.0054984323127997056
16,12,water consumption,Mining,0.005446443307476481
16,12,water consumption,Municipal,0.005488591130795536
16,12,water withdrawals,Electricity,0.005492129516592586
16,12,water withdrawals,Livestock,0.024528301886792454
16,12,water withdrawals,Manufacturing,0.005489618603759051
16,12,water withdrawals,Mining,0.005483586970192429
16,12,water withdrawals,Municipal,0.0054918378834787505
16,32,water consumption,Electricity,0.5035364570170922
16,32,water consumption,Livestock,0.5352201257861635
16,32,water consumption,Manufacturing,0.503527296200664
16,32,water consumption,Mining,0.503383396600099
16,32,water consumption,Municipal,0.50353198407804
16,32,water withdrawals,Electricity,0.5035236506727148
16,32,water withdrawals,Livestock,0.5352201257861635
16,32,water withdrawals,Manufacturing,0.503532134145304
16,32,water withdrawals,Mining,0.5035341466482204
16,32,water withdrawals,Municipal,0.5035269490571349
16,54,water consumption,Electricity,0.013349285510922869
16,54,water consumption,Livestock,0.009119496855345912
16,54,water consumption,Manufacturing,0.013348395426042051
16,54,water consumption,Mining,0.013368542663805908
16,54,water consumption,Municipal,0.013348657285417953
16,54,water withdrawals,Electricity,0.01334790448930844
16,54,water withdrawals,Livestock,0.009119496855345912
16,54,water withdrawals,Manufacturing,0.013347398966423457
16,54,water withdrawals,Mining,0.013356810464092568
16,54,water withdrawals,Municipal,0.013347875035181537
16,57,water consumption,Electricity,0.035450942255463025
16,57,water consumption,Livestock,0.021619496855345914
16,57,water consumption,Manufacturing,0.035445868683142756
16,57,water consumption,Mining,0.03540188149859713
16,57,water consumption,Municipal,0.03545439255480182
16,57,water withdrawals,Electricity,0.035450269311439346
16,57,water withdrawals,Livestock,0.021619496855345914
16,57,water withdrawals,Manufacturing,0.03545127325431211
16,57,water withdrawals,Mining,0.03544208275688592
16,57,water withdrawals,Municipal,0.03545155502392345
16,62,water consumption,Electricity,0.10740208764527302
16,62,water consumption,Livestock,0.07114779874213836
16,62,water consumption,Manufacturing,0.10739810033198081
16,62,water consumption,Mining,0.10736095065192275
16,62,water consumption,Municipal,0.10740034759208388
16,62,water withdrawals,Electricity,0.10739755820372753
16,62,water withdrawals,Livestock,0.07114779874213836
16,62,water withdrawals,Manufacturing,0.10739791459458957
16,62,water withdrawals,Mining,0.10738271915482331
16,62,water withdrawals,Municipal,0.10739779763580073
17,89,water consumption,Electricity,0.059626337447288104
17,89,water consumption,Livestock,0.035283092406696866
17,89,water consumption,Manufacturing,0.059118299621703625
17,89,water consumption,Mining,0.05918771920906827
17,89,water consumption,Municipal,0.05986880002949351
17,89,water withdrawals,Electricity,0.06001428528043965
17,89,water withdrawals,Livestock,0.035283092406696866
17,89,water withdrawals,Manufacturing,0.059582472098356445
17,89,water withdrawals,Mining,0.05914408218397214
17,89,water withdrawals,Municipal,0.0598684337017684
17,107,water consumption,Electricity,0.10199824338740414
17,107,water consumption,Livestock,0.09720952389201176
17,107,water consumption,Manufacturing,0.10187984687158123
17,107,water consumption,Mining,0.10192649824632745
17,107,water consumption,Municipal,0.10205820817799326
17,107,water withdrawals,Electricity,0.10209294291374418
17,107,water withdrawals,Livestock,0.09720952389201176
17,107,water withdrawals,Manufacturing,0.10198882334715456
17,107,water withdrawals,Mining,0.10189350285636394
17,107,water withdrawals,Municipal,0.10205755348949812
17,110,water consumption,Electricity,0.32965067819614274
17,110,water consumption,Livestock,0.43304780134595555
17,110,water consumption,Manufacturing,0.33461856059932743
17,110,water consumption,Mining,0.3341534082244701
17,110,water consumption,Municipal,0.3272902390355627
17,110,water withdrawals,Electricity,0.3258600992184371
17,110,water withdrawals,Livestock,0.43304780134595555
17,110,water withdrawals,Manufacturing,0.33008626271710084
17,110,water withdrawals,Mining,0.33420387374995353
17,110,water withdrawals,Municipal,0.3272901585816267
17,113,water consumption,Electricity,0.00657339264926379
17,113,water consumption,Livestock,0.012105632399941104
17,113,water consumption,Manufacturing,0.0065187847330514005
17,113,water consumption,Mining,0.006516545519239566
17,113,water consumption,Municipal,0.006600206454467113
17,113,water withdrawals,Electricity,0.0066163969314667285
17,113,water withdrawals,Livestock,0.012105632399941104
17,113,water withdrawals,Manufacturing,0.006568668049382014
17,113,water withdrawals,Mining,0.006521308103151293
17,113,water withdrawals,Municipal,0.006600201795798143
17,116,water consumption,Electricity,0.0019400758726865282
17,116,water consumption,Livestock,4.2613267276994904e-4
17,116,water consumption,Manufacturing,0.001922993017434598
17,116,water consumption,Mining,0.0019214151374980937
17,116,water consumption,Municipal,0.0019479531975096435
17,116,water withdrawals,Electricity,0.0019527243459333179
17,116,water withdrawals,Livestock,4.2613267276994904e-4
17,116,water withdrawals,Manufacturing,0.0019386451166866017
17,116,water withdrawals,Mining,0.0019269613492447055
17,116,water withdrawals,Municipal,0.0019479645540157872
17,117,water consumption,Electricity,0.019866948569256807
17,117,water consumption,Livestock,0.024622500151571584
17,117,water consumption,Manufacturing,0.019696942764294383
17,117,water consumption,Mining,0.01972246225791694
17,117,water consumption,Municipal,0.01994785642197819
17,117,water withdrawals,Electricity,0.01999674160035074
17,117,water withdrawals,Livestock,0.024622500151571584
17,117,water withdrawals,Manufacturing,0.01985256960526261
17,117,water withdrawals,Mining,0.019712628722257333
17,117,water withdrawals,Municipal,0.01994796751686911
17,118,water consumption,Electricity,0.03129342768881847
17,118,water consumption,Livestock,0.03561117991979698
17,118,water consumption,Manufacturing,0.031024826001451126
17,118,water consumption,Mining,0.031057794947389823
17,118,water consumption,Municipal,0.03141932837781168
17,118,water withdrawals,Electricity,0.031496274904232076
17,118,water withdrawals,Livestock,0.03561117991979698
17,118,water withdrawals,Manufacturing,0.03126950923083941
17,118,water withdrawals,Mining,0.031051340198520384
17,118,water withdrawals,Municipal,0.03141946654845413
17,120,water consumption,Electricity,0.01797824241408318
17,120,water consumption,Livestock,0.017611058662532375
17,120,water consumption,Manufacturing,0.01782242856242536
17,120,water consumption,Mining,0.01783154577339501
17,120,water consumption,Municipal,0.01805163205021268
17,120,water withdrawals,Electricity,0.018095896614435517
17,120,water withdrawals,Livestock,0.017611058662532375
17,120,water withdrawals,Manufacturing,0.01796534680740268
17,120,water withdrawals,Mining,0.017835235510613775
17,120,water withdrawals,Municipal,0.01805174139075666
17,122,water consumption,Electricity,0.05251259716794499
17,122,water consumption,Livestock,0.04789592662203246
17,122,water consumption,Manufacturing,0.05206624791743088
17,122,water consumption,Mining,0.05210186550094037
17,122,water consumption,Municipal,0.05272492246436587
17,122,water withdrawals,Electricity,0.05285385976901604
17,122,water withdrawals,Livestock,0.04789592662203246
17,122,water withdrawals,Manufacturing,0.052473040309055245
17,122,water withdrawals,Mining,0.05211470067040905
17,122,water withdrawals,Municipal,0.05272508991821776
17,123,water consumption,Electricity,0.10727503346756406
17,123,water consumption,Livestock,0.08955472600188814
17,123,water consumption,Manufacturing,0.10635928942984063
17,123,water consumption,Mining,0.10645046510445787
17,123,water consumption,Municipal,0.10770874712553632
17,123,water withdrawals,Electricity,0.10797215628707542
17,123,water withdrawals,Livestock,0.08955472600188814
17,123,water withdrawals,Manufacturing,0.1071946814630242
17,123,water withdrawals,Mining,0.10643208545546923
17,123,water withdrawals,Municipal,0.1077089572615258
17,128,water consumption,Electricity,0.013682498066876415
17,128,water consumption,Livestock,0.010030747377811653
17,128,water consumption,Manufacturing,0.013564372595248753
17,128,water consumption,Mining,0.013571900574391296
17,128,water consumption,Municipal,0.013737862735429525
17,128,water withdrawals,Electricity,0.013771520412565075
17,128,water withdrawals,Livestock,0.010030747377811653
17,128,water withdrawals,Manufacturing,0.01367229409300923
17,128,water withdrawals,Mining,0.01357237567691488
17,128,water withdrawals,Municipal,0.013737922529764452
17,129,water consumption,Electricity,0.04373301033496919
17,129,water consumption,Livestock,0.020336921970950224
17,129,water consumption,Manufacturing,0.0433578366813342
17,129,water consumption,Mining,0.04339958318507599
17,129,water consumption,Municipal,0.04390970842914879
17,129,water withdrawals,Electricity,0.04401691884588222
17,129,water withdrawals,Livestock,0.020336921970950224
17,129,water withdrawals,Manufacturing,0.04369961071882832
17,129,water withdrawals,Mining,0.043396904469806805
17,129,water withdrawals,Municipal,0.04390948623279142
17,137,water consumption,Electricity,0.0019033832173201693
17,137,water consumption,Livestock,0.0019124002875529416
17,137,water consumption,Manufacturing,0.0018858259255009882
17,137,water consumption,Mining,0.0018909164845219337
17,137,water consumption,Municipal,0.0019109711194163978
17,137,water withdrawals,Electricity,0.0019157108051183385
17,137,water withdrawals,Livestock,0.0019124002875529416
17,137,water withdrawals,Manufacturing,0.0019019148889532654
17,137,water withdrawals,Mining,0.0018897852460438428
17,137,water withdrawals,Municipal,0.001911072251360575
17,140,water consumption,Electricity,0.09054395509745956
17,140,water consumption,Livestock,0.0715317390890115
17,140,water consumption,Manufacturing,0.08976660682226212
17,140,water consumption,Mining,0.08983886545010929
17,140,water consumption,Municipal,0.09091047341668318
17,140,water withdrawals,Electricity,0.09113317643126714
17,140,water withdrawals,Livestock,0.0715317390890115
17,140,water withdrawals,Manufacturing,0.09047638512947108
17,140,water withdrawals,Mining,0.08983915139348427
17,140,water withdrawals,Municipal,0.09091085327101317
17,145,water consumption,Electricity,0.025221372583402405
17,145,water consumption,Livestock,0.02197805243510571
17,145,water consumption,Manufacturing,0.025011836910800594
17,145,water consumption,Mining,0.025008895440451383
17,145,water consumption,Municipal,0.025323391567625364
17,145,water withdrawals,Electricity,0.025385248711363342
17,145,water withdrawals,Livestock,0.02197805243510571
17,145,water withdrawals,Manufacturing,0.02520214954771464
17,145,water withdrawals,Mining,0.02503190948858074
17,145,water withdrawals,Municipal,0.02532331619174013
17,147,water consumption,Electricity,0.017399270936249794
17,147,water consumption,Livestock,0.020168547597806976
17,147,water consumption,Manufacturing,0.017251994499270396
17,147,water consumption,Mining,0.017252071366847962
17,147,water consumption,Municipal,0.017469826771798692
17,147,water withdrawals,Electricity,0.017512471935732684
17,147,water withdrawals,Livestock,0.020168547597806976
17,147,water withdrawals,Manufacturing,0.017386194055271885
17,147,water withdrawals,Mining,0.017255907902400336
17,147,water withdrawals,Municipal,0.01746984337003348
17,153,water consumption,Electricity,0.036939075515029694
17,153,water consumption,Livestock,0.020496981560234547
17,153,water consumption,Manufacturing,0.036625745159794255
17,153,water consumption,Mining,0.03664921465968586
17,153,water consumption,Municipal,0.037088646386816415
17,153,water withdrawals,Electricity,0.03717931315552851
17,153,water withdrawals,Livestock,0.020496981560234547
17,153,water withdrawals,Manufacturing,0.036911035241468666
17,153,water withdrawals,Mining,0.03664324572165011
17,153,water withdrawals,Municipal,0.0370885518645005
17,155,water consumption,Electricity,0.019812875182401123
17,155,water consumption,Livestock,0.013590514217414276
17,155,water consumption,Manufacturing,0.019645232027691098
17,155,water consumption,Mining,0.019651298734305902
17,155,water consumption,Municipal,0.019892671327253378
17,155,water withdrawals,Electricity,0.019941305182013164
17,155,water withdrawals,Livestock,0.013590514217414276
17,155,water withdrawals,Manufacturing,0.019797474263662608
17,155,water withdrawals,Mining,0.01965996257605611
17,155,water withdrawals,Municipal,0.019892692780162036
17,235,water consumption,Electricity,0.022049582205838844
17,235,water consumption,Livestock,0.02658652138891536
17,235,water consumption,Manufacturing,0.021862329859556873
17,235,water consumption,Mining,0.021867534183906877
17,235,water consumption,Municipal,0.022138554910897387
17,235,water withdrawals,Electricity,0.02219295665539873
17,235,water withdrawals,Livestock,0.02658652138891536
17,235,water withdrawals,Manufacturing,0.022032923317355683
17,235,water withdrawals,Mining,0.0218750387251075
17,235,water withdrawals,Municipal,0.0221387267501037
18,158,water consumption,Electricity,0.020818056170396827
18,158,water consumption,Livestock,0.014221083270058213
18,158,water consumption,Manufacturing,0.020817558416073884
18,158,water consumption,Mining,0.020774911198354833
18,158,water consumption,Municipal,0.02081517311318874
18,158,water withdrawals,Electricity,0.020816910733295387
18,158,water withdrawals,Livestock,0.014221083270058213
18,158,water withdrawals,Manufacturing,0.02081634931091578
18,158,water withdrawals,Mining,0.02081523364619087
18,158,water withdrawals,Municipal,0.020816303916566737
18,159,water consumption,Electricity,0.001148955295501164
18,159,water consumption,Livestock,7.118451025056947e-4
18,159,water consumption,Manufacturing,0.0011482362309412335
18,159,water consumption,Mining,0.001145073845578613
18,159,water consumption,Municipal,0.0011489603333314344
18,159,water withdrawals,Electricity,0.0011490858515976463
18,159,water withdrawals,Livestock,7.118451025056947e-4
18,159,water withdrawals,Manufacturing,0.0011486724675898344
18,159,water withdrawals,Mining,0.0011465113298107187
18,159,water withdrawals,Municipal,0.0011489194432985738
18,163,water consumption,Electricity,0.2489025787287824
18,163,water consumption,Livestock,0.22134427992913186
18,163,water consumption,Manufacturing,0.24889708888343803
18,163,water consumption,Mining,0.24894840157038695
18,163,water consumption,Municipal,0.2489075381293406
18,163,water withdrawals,Electricity,0.24889973541256352
18,163,water withdrawals,Livestock,0.22134427992913186
18,163,water withdrawals,Manufacturing,0.2489027268091472
18,163,water withdrawals,Mining,0.24890689758306866
18,163,water withdrawals,Municipal,0.24890366223160043
18,164,water consumption,Electricity,0.0965629340263111
18,164,water consumption,Livestock,0.3117723361174386
18,164,water consumption,Manufacturing,0.09656204563794653
18,164,water consumption,Mining,0.09653673583847448
18,164,water consumption,Municipal,0.09655539792959249
18,164,water withdrawals,Electricity,0.09656191131676904
18,164,water withdrawals,Livestock,0.3117723361174386
18,164,water withdrawals,Manufacturing,0.09656194888884544
18,164,water withdrawals,Mining,0.0965561932975375
18,164,water withdrawals,Municipal,0.0965610928165686
18,165,water consumption,Electricity,0.18565427935158368
18,165,water consumption,Livestock,0.096834662110858
18,165,water consumption,Manufacturing,0.18567655287396775
18,165,water consumption,Mining,0.1857122826696579
18,165,water consumption,Municipal,0.18567198986635977
18,165,water withdrawals,Electricity,0.18566488607974777
18,165,water withdrawals,Livestock,0.096834662110858
18,165,water withdrawals,Manufacturing,0.18566420506665687
18,165,water withdrawals,Mining,0.1856778659222651
18,165,water withdrawals,Municipal,0.1856651719729301
18,167,water consumption,Electricity,0.19793627353246307
18,167,water consumption,Livestock,0.06228644646924828
18,167,water consumption,Manufacturing,0.19793388576649212
18,167,water consumption,Mining,0.1980042998691344
18,167,water consumption,Municipal,0.19793358059719354
18,167,water withdrawals,Electricity,0.19793807558484303
18,167,water withdrawals,Livestock,0.06228644646924828
18,167,water withdrawals,Manufacturing,0.19793611034124828
18,167,water withdrawals,Mining,0.19791206756583535
18,167,water withdrawals,Municipal,0.19793554235010807
18,175,water consumption,Electricity,0.24860182278378354
18,175,water consumption,Livestock,0.29259206529992404
18,175,water consumption,Manufacturing,0.2485878116323795
18,175,water consumption,Mining,0.24850439334455038
18,175,water consumption,Municipal,0.2485922862031703
18,175,water withdrawals,Electricity,0.24859370943965098
18,175,water withdrawals,Livestock,0.29259206529992404
18,175,water withdrawals,Manufacturing,0.24859456966044993
18,175,water withdrawals,Mining,0.24860780767094412
18,175,water withdrawals,Municipal,0.2485938176554166
18,181,water consumption,Electricity,3.751001111783213e-4
18,181,water consumption,Livestock,2.3728170083523156e-4
18,181,water consumption,Manufacturing,3.768205587609002e-4
18,181,water consumption,Mining,3.7390166386240423e-4
18,181,water consumption,Municipal,3.750738278230715e-4
18,181,water withdrawals,Electricity,3.756855815327019e-4
18,181,water withdrawals,Livestock,2.3728170083523158e-4
18,181,water withdrawals,Manufacturing,3.754174551466776e-4
18,181,water withdrawals,Mining,3.7742298434762786e-4
18,181,water withdrawals,Municipal,3.754896135109041e-4
19,51,water consumption,Electricity,1
19,51,water consumption,Livestock,1
19,51,water consumption,Manufacturing,1
19,51,water consumption,Mining,1
19,51,water consumption,Municipal,1
19,51,water withdrawals,Electricity,1
19,51,water withdrawals,Livestock,1
19,51,water withdrawals,Manufacturing,1
19,51,water withdrawals,Mining,1
19,51,water withdrawals,Municipal,1
20,91,water consumption,Electricity,0.0236105612598837
20,91,water consumption,Livestock,0.0074880751964085295
20,91,water consumption,Manufacturing,0.02315709471401975
20,91,water consumption,Mining,0.023622171909881095
20,91,water consumption,Municipal,0.024402967722843432
20,91,water withdrawals,Electricity,0.02360905451085558
20,91,water withdrawals,Livestock,0.0074880751964085295
20,91,water withdrawals,Manufacturing,0.023171932266112104
20,91,water withdrawals,Mining,0.023612462311557787
20,91,water withdrawals,Municipal,0.024315396975098522
20,96,water consumption,Electricity,0.11717475946783276
20,96,water consumption,Livestock,0.12989267676767677
20,96,water consumption,Manufacturing,0.11520809275799497
20,96,water consumption,Mining,0.11716618377374222
20,96,water consumption,Municipal,0.11274894840305227
20,96,water withdrawals,Electricity,0.11717678140206655
20,96,water withdrawals,Livestock,0.12989267676767677
20,96,water withdrawals,Manufacturing,0.11524803207198801
20,96,water withdrawals,Mining,0.11717949748743718
20,96,water withdrawals,Municipal,0.11517553181632967
20,105,water consumption,Electricity,0.05579547229294621
20,105,water consumption,Livestock,0.06913930976430976
20,105,water consumption,Manufacturing,0.06899406122593266
20,105,water consumption,Mining,0.05579920098372941
20,105,water consumption,Municipal,0.07363419222558075
20,105,water withdrawals,Electricity,0.0557948095739235
20,105,water withdrawals,Livestock,0.06913930976430976
20,105,water withdrawals,Manufacturing,0.06887846883142043
20,105,water withdrawals,Mining,0.05579256281407036
20,105,water withdrawals,Municipal,0.06635380225489322
20,111,water consumption,Electricity,0.04877609170186723
20,111,water consumption,Livestock,0.03485199214365881
20,111,water consumption,Manufacturing,0.04796090307072326
20,111,water consumption,Mining,0.04877482412670266
20,111,water consumption,Municipal,0.046935678200765184
20,111,water withdrawals,Electricity,0.04877679553116729
20,111,water withdrawals,Livestock,0.03485199214365881
20,111,water withdrawals,Manufacturing,0.04797079045273217
20,111,water withdrawals,Mining,0.048778291457286425
20,111,water withdrawals,Municipal,0.04794117158243882
20,114,water consumption,Electricity,0.08187537001456449
20,114,water consumption,Livestock,0.09944584736251405
20,114,water consumption,Manufacturing,0.08050632762236938
20,114,water consumption,Mining,0.08187541890301504
20,114,water consumption,Municipal,0.07878247267961698
20,114,water withdrawals,Electricity,0.08187813874889056
20,114,water withdrawals,Livestock,0.09944584736251405
20,114,water withdrawals,Manufacturing,0.08052591418212872
20,114,water withdrawals,Mining,0.08187336683417085
20,114,water withdrawals,Municipal,0.08047501417928539
20,115,water consumption,Electricity,0.02616933682493907
20,115,water consumption,Livestock,0.08041526374859709
20,115,water consumption,Manufacturing,0.025731741804727454
20,115,water consumption,Mining,0.02616593573038214
20,115,water consumption,Municipal,0.0251808323997548
20,115,water withdrawals,Electricity,0.02617023435804823
20,115,water withdrawals,Livestock,0.08041526374859709
20,115,water withdrawals,Manufacturing,0.025736663358781647
20,115,water withdrawals,Mining,0.026170854271356785
20,115,water withdrawals,Municipal,0.025721481583930762
20,130,water consumption,Electricity,0.03486309007107912
20,130,water consumption,Livestock,0.0629419191919192
20,130,water consumption,Manufacturing,0.0342805128084274
20,130,water consumption,Mining,0.03486856340674361
20,130,water consumption,Municipal,0.03354456868671923
20,130,water withdrawals,Electricity,0.03486243470196849
20,130,water withdrawals,Livestock,0.0629419191919192
20,130,water withdrawals,Manufacturing,0.034288402765971754
20,130,water withdrawals,Mining,0.03486231155778894
20,130,water withdrawals,Municipal,0.03426725904145547
20,131,water consumption,Electricity,0.13362111235004195
20,131,water consumption,Livestock,0.11116372053872055
20,131,water consumption,Manufacturing,0.13139832206066035
20,131,water consumption,Mining,0.13363204086910171
20,131,water consumption,Municipal,0.1285708850324463
20,131,water withdrawals,Electricity,0.13362036339822814
20,131,water withdrawals,Livestock,0.11116372053872055
20,131,water withdrawals,Manufacturing,0.13141765936164407
20,131,water withdrawals,Mining,0.13362492462311557
20,131,water withdrawals,Municipal,0.13133485483258128
20,132,water consumption,Electricity,0.18079138624254065
20,132,water consumption,Livestock,0.07066849046015712
20,132,water consumption,Manufacturing,0.17778026535950794
20,132,water consumption,Mining,0.1807919443960672
20,132,water consumption,Municipal,0.17396013443530833
20,132,water withdrawals,Electricity,0.18079025406029423
20,132,water withdrawals,Livestock,0.07066849046015712
20,132,water withdrawals,Manufacturing,0.17781331667529876
20,132,water withdrawals,Mining,0.18079678391959797
20,132,water withdrawals,Municipal,0.17770001961889673
20,133,water consumption,Electricity,0.046824321624831564
20,133,water consumption,Livestock,0.035753367003367
20,133,water consumption,Manufacturing,0.04603728230386727
20,133,water consumption,Mining,0.046806309800879235
20,133,water consumption,Municipal,0.045056965905007504
20,133,water withdrawals,Electricity,0.04682395196554293
20,133,water withdrawals,Livestock,0.035753367003367
20,133,water withdrawals,Manufacturing,0.046053271445572114
20,133,water withdrawals,Mining,0.046824522613065314
20,133,water withdrawals,Municipal,0.046023123553774976
20,134,water consumption,Electricity,0.10887145103821999
20,134,water consumption,Livestock,0.14264520202020206
20,134,water consumption,Manufacturing,0.10705406169726392
20,134,water consumption,Mining,0.10886464748816516
20,134,water consumption,Municipal,0.10475977086812235
20,134,water withdrawals,Electricity,0.10887088861390717
20,134,water withdrawals,Livestock,0.14264520202020206
20,134,water withdrawals,Manufacturing,0.10707742427776745
20,134,water withdrawals,Mining,0.10886753768844222
20,134,water withdrawals,Municipal,0.10700895114550861
20,135,water consumption,Electricity,0.007792552128923062
20,135,water consumption,Livestock,9.29433221099888e-4
20,135,water consumption,Manufacturing,0.007662079042254849
20,135,water consumption,Mining,0.007789617010496983
20,135,water consumption,Municipal,0.007497939081358726
20,135,water withdrawals,Electricity,0.007792311190079577
20,135,water withdrawals,Livestock,9.294332210998878e-4
20,135,water withdrawals,Manufacturing,0.007664145557484058
20,135,water withdrawals,Mining,0.007792562814070351
20,135,water withdrawals,Municipal,0.007659106482469359
20,136,water consumption,Electricity,0.028980085498334703
20,136,water consumption,Livestock,0.06619318181818183
20,136,water consumption,Manufacturing,0.028491975585039946
20,136,water consumption,Mining,0.02898413050247252
20,136,water consumption,Municipal,0.027884757657105408
20,136,water withdrawals,Electricity,0.0289792341466724
20,136,water withdrawals,Livestock,0.06619318181818183
20,136,water withdrawals,Manufacturing,0.02850184437652957
20,136,water withdrawals,Mining,0.028981708542713567
20,136,water withdrawals,Municipal,0.028483505130809522
20,217,water consumption,Electricity,0.0025315352290185846
20,217,water consumption,Livestock,1.7536475869809205e-4
20,217,water consumption,Manufacturing,1.1783281879669126e-5
20,217,water consumption,Mining,0.002533208783901458
20,217,water consumption,Municipal,3.796317825360925e-4
20,217,water withdrawals,Electricity,0.0025309032027643692
20,217,water withdrawals,Livestock,1.7536475869809205e-4
20,217,water withdrawals,Manufacturing,1.0279483337352874e-5
